Date,Adj Close,Close,High,Low,Open,Volume
2012-10-30,19674.9140625,25960.0,26080.0,25840.0,25980.0,6643850
2012-10-31,19856.810546875,26200.0,26240.0,25980.0,26120.0,10604850
2012-11-01,19659.755859375,25940.0,26040.0,25800.0,25900.0,10455600
2012-11-02,20114.49609375,26540.0,26660.0,26260.0,26380.0,18521400
2012-11-05,20326.703125,26820.0,26980.0,26400.0,26560.0,13062050
2012-11-06,20447.958984375,26980.0,26980.0,26640.0,26980.0,8981800
2012-11-07,20645.021484375,27240.0,27240.0,26700.0,26860.0,9676400
2012-11-08,20463.12109375,27000.0,27140.0,26820.0,26960.0,15326600
2012-11-09,20326.703125,26820.0,27020.0,26520.0,26700.0,14550300
2012-11-12,20387.33203125,26900.0,26940.0,26620.0,26620.0,6959250
2012-11-13,20447.958984375,26980.0,26980.0,26520.0,26940.0,7325850
2012-11-14,20538.91015625,27100.0,27140.0,26920.0,27140.0,10436000
2012-11-15,20175.119140625,26620.0,26760.0,26520.0,26700.0,9959100
2012-11-16,19811.333984375,26140.0,26520.0,26020.0,26440.0,12172550
2012-11-19,20190.28125,26640.0,26840.0,26260.0,26300.0,10137500
2012-11-20,20675.3359375,27280.0,27300.0,26920.0,27060.0,13420300
2012-11-21,20978.490234375,27680.0,27940.0,27440.0,27520.0,17780400
2012-11-22,21478.70703125,28340.0,28380.0,27820.0,27880.0,14930950
2012-11-23,21781.861328125,28740.0,28840.0,28340.0,28440.0,12322050
2012-11-26,21281.64453125,28080.0,28860.0,27980.0,28840.0,13749850
2012-11-27,21463.548828125,28320.0,28560.0,28080.0,28100.0,11836200
2012-11-28,21418.07421875,28260.0,28760.0,27920.0,28000.0,14055800
2012-11-29,21433.232421875,28280.0,28440.0,28040.0,28040.0,13073300
2012-11-30,21311.96484375,28120.0,28500.0,27980.0,28460.0,16427600
2012-12-03,21675.75,28600.0,28720.0,28160.0,28400.0,10220850
2012-12-04,21675.75,28600.0,28680.0,28400.0,28640.0,9504900
2012-12-05,22054.705078125,29100.0,29100.0,28540.0,28600.0,12436400
2012-12-06,22039.5390625,29080.0,29420.0,28680.0,29360.0,14248700
2012-12-07,22433.6484375,29600.0,29960.0,29000.0,29000.0,15882450
2012-12-10,22600.384765625,29820.0,30120.0,29700.0,30120.0,13056100
2012-12-11,22373.01171875,29520.0,29960.0,29380.0,29960.0,12657350
2012-12-12,22585.2265625,29800.0,29920.0,29460.0,29460.0,15244450
2012-12-13,23237.017578125,30660.0,30660.0,29860.0,30000.0,30680500
2012-12-14,22964.173828125,30300.0,30720.0,30160.0,30320.0,13905250
2012-12-17,22782.28125,30060.0,30480.0,29940.0,30020.0,15511100
2012-12-18,22964.173828125,30300.0,30320.0,29900.0,30000.0,13538450
2012-12-20,22782.28125,30060.0,30580.0,29900.0,30300.0,20128500
2012-12-21,21857.65234375,28840.0,29920.0,28800.0,29860.0,27576200
2012-12-24,22342.69921875,29480.0,29520.0,28840.0,28960.0,14488550
2012-12-26,22282.072265625,29400.0,30060.0,29400.0,29600.0,14038700
2012-12-27,22792.455078125,29920.0,30000.0,29400.0,29400.0,9143900
2012-12-28,23188.5859375,30440.0,30600.0,29740.0,29760.0,10562750
2013-01-02,24011.302734375,31520.0,31520.0,30540.0,30660.0,11449650
2013-01-03,23508.533203125,30860.0,31680.0,30860.0,31640.0,14227400
2013-01-04,23234.296875,30500.0,30840.0,30200.0,30800.0,12999800
2013-01-07,23158.119140625,30400.0,30560.0,30000.0,30300.0,12610950
2013-01-08,22853.400390625,30000.0,30340.0,29960.0,30260.0,13822250
2013-01-09,22853.400390625,30000.0,30260.0,29820.0,30000.0,12659950
2013-01-10,23310.474609375,30600.0,30680.0,30000.0,30300.0,14663600
2013-01-11,23356.1796875,30660.0,30960.0,30140.0,30960.0,11913550
2013-01-14,23645.65234375,31040.0,31040.0,30560.0,30780.0,7999950
2013-01-15,23036.23046875,30240.0,31200.0,30240.0,31200.0,10727150
2013-01-16,22731.517578125,29840.0,30520.0,29660.0,30280.0,16221000
2013-01-17,22381.099609375,29380.0,30040.0,29000.0,30040.0,20236700
2013-01-18,22548.689453125,29600.0,29740.0,29100.0,29600.0,12516600
2013-01-21,22152.564453125,29080.0,29500.0,28960.0,29280.0,14519650
2013-01-22,22548.689453125,29600.0,29740.0,28900.0,28900.0,11947400
2013-01-23,22442.037109375,29460.0,30040.0,29460.0,30000.0,9293550
2013-01-24,22137.330078125,29060.0,29380.0,28820.0,29360.0,15999050
2013-01-25,21588.8515625,28340.0,29220.0,28100.0,29200.0,21795250
2013-01-28,20903.24609375,27440.0,28020.0,27420.0,27920.0,30852150
2013-01-29,21466.9609375,28180.0,28360.0,27600.0,27800.0,21616550
2013-01-30,21939.26953125,28800.0,28800.0,28240.0,28520.0,16170100
2013-01-31,22061.15234375,28960.0,28960.0,28440.0,28600.0,16052800
2013-02-01,21954.50390625,28820.0,29200.0,28440.0,29200.0,11576200
2013-02-04,21893.55859375,28740.0,29060.0,28340.0,29000.0,12861900
2013-02-05,21863.08984375,28700.0,28860.0,28280.0,28300.0,11388100
2013-02-06,21741.203125,28540.0,28860.0,28540.0,28800.0,6897150
2013-02-07,21634.552734375,28400.0,28780.0,28400.0,28780.0,9721100
2013-02-08,22274.451171875,29240.0,29400.0,28300.0,28360.0,13423850
2013-02-12,22365.865234375,29360.0,29680.0,29180.0,29680.0,8419750
2013-02-13,22655.337890625,29740.0,29780.0,29120.0,29480.0,9209050
2013-02-14,22701.046875,29800.0,29880.0,29540.0,29800.0,7534100
2013-02-15,22822.9375,29960.0,29960.0,29540.0,29800.0,7599950
2013-02-18,22701.046875,29800.0,30020.0,29620.0,29800.0,7109950
2013-02-19,22731.517578125,29840.0,29980.0,29580.0,29600.0,6132250
2013-02-20,23539.0,30900.0,30900.0,29940.0,30040.0,18039350
2013-02-21,23615.185546875,31000.0,31160.0,30700.0,30800.0,13123650
2013-02-22,23310.474609375,30600.0,30960.0,30400.0,30600.0,13852650
2013-02-25,23310.474609375,30600.0,30980.0,30600.0,30980.0,8897550
2013-02-26,23264.765625,30540.0,30760.0,30160.0,30300.0,9244750
2013-02-27,23264.765625,30540.0,31180.0,30380.0,31180.0,8938200
2013-02-28,23523.771484375,30880.0,31080.0,30600.0,30600.0,12784200
2013-03-04,23447.59375,30780.0,31260.0,30600.0,31260.0,13276850
2013-03-05,23615.185546875,31000.0,31280.0,30960.0,31120.0,9294600
2013-03-06,23767.53515625,31200.0,31500.0,30940.0,31440.0,10148650
2013-03-07,23158.119140625,30400.0,31000.0,30240.0,30960.0,13482700
2013-03-08,22838.162109375,29980.0,30340.0,29780.0,30300.0,18941000
2013-03-11,22975.28515625,30160.0,30240.0,29700.0,29860.0,13748250
2013-03-12,22761.9921875,29880.0,30240.0,29800.0,30080.0,8746550
2013-03-13,23264.765625,30540.0,30580.0,30020.0,30120.0,11303550
2013-03-14,23158.119140625,30400.0,30680.0,29980.0,30560.0,12557800
2013-03-15,22548.689453125,29600.0,30580.0,29600.0,30580.0,36618350
2013-03-18,22015.443359375,28900.0,29200.0,28680.0,29200.0,26439550
2013-03-19,22472.513671875,29500.0,29840.0,28960.0,29000.0,13977100
2013-03-20,22243.9765625,29200.0,29700.0,29120.0,29200.0,13515750
2013-03-21,22198.279296875,29140.0,29480.0,29120.0,29220.0,11768550
2013-03-22,22167.8046875,29100.0,29360.0,29040.0,29160.0,10687100
2013-03-25,22777.2265625,29900.0,29900.0,29400.0,29600.0,10272050
2013-03-26,22990.529296875,30180.0,30440.0,29820.0,29900.0,16830000
2013-03-27,22914.345703125,30080.0,30320.0,29740.0,30300.0,12881400
2013-03-28,23005.763671875,30200.0,30200.0,29940.0,30060.0,7989600
2013-03-29,23264.765625,30540.0,30640.0,30340.0,30480.0,9533700
2013-04-01,23036.23046875,30240.0,30700.0,30240.0,30700.0,5295500
2013-04-02,23234.296875,30500.0,30640.0,30200.0,30200.0,8574850
2013-04-03,23173.349609375,30420.0,30560.0,30180.0,30520.0,10882700
2013-04-04,22944.810546875,30120.0,30380.0,29980.0,30340.0,10700450
2013-04-05,22929.58203125,30100.0,30320.0,29860.0,30100.0,14977350
2013-04-08,23158.119140625,30400.0,30620.0,29940.0,30100.0,12959500
2013-04-09,23280.00390625,30560.0,30600.0,30200.0,30540.0,9244000
2013-04-10,23173.349609375,30420.0,30800.0,30260.0,30800.0,11779700
2013-04-11,23462.826171875,30800.0,30800.0,30360.0,30420.0,11291500
2013-04-12,23112.408203125,30340.0,31000.0,30260.0,30800.0,10744050
2013-04-15,23203.822265625,30460.0,30700.0,30060.0,30060.0,10767300
2013-04-16,23280.00390625,30560.0,30640.0,30020.0,30100.0,18551850
2013-04-17,23127.640625,30360.0,31320.0,30280.0,31320.0,10491100
2013-04-18,22594.404296875,29660.0,30440.0,29620.0,30400.0,13358400
2013-04-19,22472.513671875,29500.0,29840.0,29100.0,29300.0,15704000
2013-04-22,22899.11328125,30060.0,30060.0,29300.0,29800.0,9335850
2013-04-23,22594.404296875,29660.0,30060.0,29480.0,30000.0,8864850
2013-04-24,22640.099609375,29720.0,29880.0,29480.0,29700.0,10086550
2013-04-25,22761.9921875,29880.0,29880.0,29400.0,29400.0,10463900
2013-04-26,22640.099609375,29720.0,29940.0,29440.0,29900.0,11651600
2013-04-29,22563.9296875,29620.0,29840.0,29500.0,29820.0,8500150
2013-04-30,23158.119140625,30400.0,30600.0,29760.0,29800.0,18705000
2013-05-02,23280.00390625,30560.0,30640.0,30340.0,30520.0,10048950
2013-05-03,23386.646484375,30700.0,30740.0,30420.0,30700.0,6559050
2013-05-06,23066.697265625,30280.0,30800.0,30240.0,30800.0,8654300
2013-05-07,22746.751953125,29860.0,30160.0,29820.0,30160.0,11434500
2013-05-08,22670.578125,29760.0,29960.0,29580.0,29860.0,14921950
2013-05-09,23081.939453125,30300.0,30400.0,29780.0,29800.0,10806150
2013-05-10,22487.751953125,29520.0,30280.0,29520.0,30280.0,11794850
2013-05-13,22502.990234375,29540.0,29600.0,29240.0,29420.0,8750100
2013-05-14,22853.400390625,30000.0,30000.0,29660.0,29740.0,9002650
2013-05-15,22853.400390625,30000.0,30000.0,29680.0,29700.0,10594800
2013-05-16,22975.28515625,30160.0,30280.0,30000.0,30020.0,14657550
2013-05-20,22807.701171875,29940.0,30240.0,29920.0,30040.0,12288850
2013-05-21,22731.517578125,29840.0,30200.0,29700.0,30200.0,11600400
2013-05-22,22990.529296875,30180.0,30200.0,29820.0,30080.0,9923100
2013-05-23,22609.63671875,29680.0,30040.0,29680.0,29840.0,11994150
2013-05-24,22640.099609375,29720.0,29880.0,29440.0,29740.0,10190600
2013-05-27,22685.818359375,29780.0,29980.0,29740.0,29800.0,6146400
2013-05-28,22609.63671875,29680.0,29920.0,29620.0,29620.0,11588050
2013-05-29,23036.23046875,30240.0,30460.0,29660.0,29680.0,14760550
2013-05-30,23523.771484375,30880.0,30980.0,30240.0,30360.0,22778000
2013-05-31,23432.353515625,30760.0,31180.0,30740.0,30920.0,18025050
2013-06-03,23340.9453125,30640.0,31180.0,30560.0,30720.0,10309450
2013-06-04,23462.826171875,30800.0,30840.0,30420.0,30660.0,8496600
2013-06-05,23173.349609375,30420.0,31060.0,30420.0,30980.0,13590650
2013-06-07,21741.203125,28540.0,29700.0,28480.0,29500.0,54290800
2013-06-10,21710.728515625,28500.0,28860.0,28280.0,28400.0,26677700
2013-06-11,21162.251953125,27780.0,28380.0,27560.0,28220.0,34613000
2013-06-12,21101.306640625,27700.0,28060.0,27240.0,27560.0,22887650
2013-06-13,20674.712890625,27140.0,27940.0,27140.0,27600.0,33509850
2013-06-14,20857.5390625,27380.0,27540.0,27140.0,27300.0,17558350
2013-06-17,20811.833984375,27320.0,27560.0,27300.0,27400.0,11758450
2013-06-18,21131.78515625,27740.0,27740.0,27200.0,27360.0,11043050
2013-06-19,20857.5390625,27380.0,27700.0,27280.0,27640.0,10270250
2013-06-20,20248.109375,26580.0,26960.0,26520.0,26860.0,17817950
2013-06-21,20187.16796875,26500.0,26660.0,25800.0,25880.0,27677800
2013-06-24,20004.34375,26260.0,27000.0,26260.0,27000.0,15847900
2013-06-25,19760.572265625,25940.0,26360.0,25760.0,26020.0,20774950
2013-06-26,19212.09765625,25220.0,26100.0,24900.0,26020.0,31751200
2013-06-27,20408.5625,26780.0,26880.0,25720.0,25900.0,25756150
2013-06-28,20454.2890625,26840.0,27000.0,26580.0,27000.0,20961250
2013-07-01,20210.41796875,26520.0,26920.0,26440.0,26680.0,12825950
2013-07-02,20347.59765625,26700.0,27040.0,26600.0,26800.0,10214450
2013-07-03,19829.380859375,26020.0,26780.0,25900.0,26680.0,12822050
2013-07-04,20073.240234375,26340.0,26340.0,25920.0,26040.0,9042650
2013-07-05,19311.162109375,25340.0,26300.0,25200.0,25720.0,30382800
2013-07-08,18686.2578125,24520.0,25160.0,24180.0,25000.0,26480150
2013-07-09,18853.91796875,24740.0,25000.0,24580.0,24600.0,19694950
2013-07-10,19021.578125,24960.0,25040.0,24740.0,24900.0,17305650
2013-07-11,19997.037109375,26240.0,26240.0,25020.0,25020.0,20788350
2013-07-12,19997.037109375,26240.0,26480.0,26020.0,26400.0,11391300
2013-07-15,20012.28125,26260.0,26380.0,25700.0,26300.0,9629600
2013-07-16,19783.65234375,25960.0,26420.0,25800.0,26360.0,9300950
2013-07-17,20118.974609375,26400.0,26600.0,25720.0,26020.0,12302300
2013-07-18,19692.20703125,25840.0,26500.0,25840.0,26500.0,15704200
2013-07-19,19402.615234375,25460.0,25900.0,25280.0,25760.0,16271300
2013-07-22,19402.615234375,25460.0,25780.0,25300.0,25600.0,10351150
2013-07-23,19920.83203125,26140.0,26140.0,25440.0,25460.0,11948900
2013-07-24,20042.763671875,26300.0,26340.0,25900.0,26140.0,8772650
2013-07-25,20042.763671875,26300.0,26440.0,26160.0,26340.0,8495650
2013-07-26,19859.859375,26060.0,26380.0,25980.0,26280.0,13619550
2013-07-29,19555.03125,25660.0,26000.0,25580.0,25820.0,11821850
2013-07-30,19661.720703125,25800.0,25900.0,25540.0,25540.0,9425350
2013-07-31,19509.302734375,25600.0,25800.0,25580.0,25600.0,12735500
2013-08-01,19509.302734375,25600.0,25760.0,25480.0,25700.0,9058900
2013-08-02,19600.76171875,25720.0,26000.0,25640.0,25860.0,11241350
2013-08-05,19417.85546875,25480.0,25660.0,25480.0,25660.0,8079850
2013-08-06,19113.025390625,25080.0,25440.0,24900.0,24900.0,14493700
2013-08-07,18625.29296875,24440.0,24800.0,24440.0,24740.0,15778100
2013-08-08,18549.083984375,24340.0,24700.0,24260.0,24260.0,17910800
2013-08-09,18747.2265625,24600.0,24820.0,24400.0,24580.0,12080200
2013-08-12,18777.71484375,24640.0,24960.0,24500.0,24600.0,10140600
2013-08-13,19661.720703125,25800.0,25800.0,24840.0,24880.0,20929450
2013-08-14,19814.134765625,26000.0,26000.0,25700.0,25780.0,13005100
2013-08-16,19737.93359375,25900.0,26020.0,25640.0,25720.0,11416600
2013-08-19,19600.76171875,25720.0,25920.0,25600.0,25720.0,6499850
2013-08-20,19341.650390625,25380.0,26100.0,25380.0,25920.0,14230950
2013-08-21,19143.50390625,25120.0,25640.0,25120.0,25300.0,12346050
2013-08-22,19128.263671875,25100.0,25340.0,24900.0,25000.0,11984850
2013-08-23,19737.93359375,25900.0,26000.0,25420.0,25600.0,17203400
2013-08-26,19814.134765625,26000.0,26100.0,25920.0,26020.0,11519650
2013-08-27,19875.10546875,26080.0,26180.0,25900.0,26140.0,9130800
2013-08-28,19951.314453125,26180.0,26200.0,25680.0,25680.0,9492550
2013-08-29,20484.7734375,26880.0,26960.0,26280.0,26340.0,16315000
2013-08-30,20850.5703125,27360.0,27360.0,27020.0,27200.0,17135800
2013-09-02,20591.462890625,27020.0,27420.0,27000.0,27360.0,10081600
2013-09-03,20378.080078125,26740.0,27280.0,26520.0,27280.0,11798500
2013-09-04,20423.802734375,26800.0,27080.0,26420.0,26600.0,10920050
2013-09-05,20804.845703125,27300.0,27420.0,27160.0,27400.0,15100100
2013-09-06,20865.810546875,27380.0,27500.0,27160.0,27400.0,11937950
2013-09-09,20926.783203125,27460.0,27500.0,27260.0,27420.0,9291550
2013-09-10,21277.337890625,27920.0,27920.0,27360.0,27380.0,14717650
2013-09-11,21368.791015625,28040.0,28040.0,27700.0,27960.0,13353000
2013-09-12,21490.72265625,28200.0,28480.0,27900.0,28100.0,21805400
2013-09-13,21429.75390625,28120.0,28200.0,27920.0,28180.0,12281500
2013-09-16,21719.34375,28500.0,28500.0,28220.0,28460.0,11710700
2013-09-17,21124.923828125,27720.0,28400.0,27620.0,28400.0,17181350
2013-09-23,20728.642578125,27200.0,27620.0,27060.0,27300.0,24362900
2013-09-24,20926.783203125,27460.0,27580.0,26760.0,26840.0,15138900
2013-09-25,20789.60546875,27280.0,27480.0,27020.0,27340.0,11176450
2013-09-26,20911.533203125,27440.0,27440.0,27120.0,27280.0,10374700
2013-09-27,20820.0859375,27320.0,27540.0,27260.0,27500.0,11613250
2013-09-30,20835.328125,27340.0,27640.0,27200.0,27320.0,11650900
2013-10-01,21063.951171875,27640.0,27660.0,27200.0,27600.0,9773150
2013-10-02,21612.65625,28360.0,28500.0,27800.0,27960.0,17586350
2013-10-04,21612.65625,28360.0,28840.0,28280.0,28760.0,15753700
2013-10-07,21886.99609375,28720.0,28740.0,28500.0,28740.0,10228250
2013-10-08,21795.556640625,28600.0,28660.0,28340.0,28340.0,10546000
2013-10-10,21795.556640625,28600.0,28640.0,28420.0,28420.0,13819000
2013-10-11,21993.69140625,28860.0,28940.0,28720.0,28800.0,11254150
2013-10-14,21917.484375,28760.0,28980.0,28760.0,28960.0,7373700
2013-10-15,22207.08203125,29140.0,29140.0,28900.0,29000.0,10023650
2013-10-16,22100.384765625,29000.0,29380.0,28900.0,29380.0,8010600
2013-10-17,22298.525390625,29260.0,29360.0,29080.0,29200.0,9099350
2013-10-18,22435.705078125,29440.0,29500.0,29260.0,29440.0,7852150
2013-10-21,22313.76953125,29280.0,29780.0,29080.0,29500.0,7126050
2013-10-22,22176.59375,29100.0,29200.0,28680.0,29200.0,12353250
2013-10-23,21978.4453125,28840.0,29280.0,28720.0,29280.0,8598450
2013-10-24,22085.140625,28980.0,28980.0,28580.0,28620.0,8915650
2013-10-25,22085.140625,28980.0,29040.0,28660.0,29000.0,6735300
2013-10-28,22588.11328125,29640.0,29700.0,29160.0,29300.0,11307700
2013-10-29,22710.046875,29800.0,29800.0,29560.0,29800.0,10334900
2013-10-30,22862.46875,30000.0,30000.0,29680.0,29700.0,10588400
2013-10-31,22329.009765625,29300.0,30040.0,29300.0,29960.0,12647050
2013-11-01,22862.46875,30000.0,30000.0,29360.0,29800.0,11357700
2013-11-04,22847.228515625,29980.0,30040.0,29780.0,29840.0,10887800
2013-11-05,22633.83984375,29700.0,30040.0,29440.0,30040.0,8009300
2013-11-06,22115.630859375,29020.0,29960.0,28980.0,29960.0,12218400
2013-11-07,21902.24609375,28740.0,29080.0,28500.0,29020.0,13006800
2013-11-08,21490.72265625,28200.0,28560.0,28140.0,28220.0,13681350
2013-11-11,21765.0703125,28560.0,28680.0,28180.0,28500.0,8563850
2013-11-12,22191.841796875,29120.0,29320.0,28720.0,28800.0,9784900
2013-11-13,21627.8984375,28380.0,28980.0,28380.0,28900.0,9995200
2013-11-14,21704.103515625,28480.0,29100.0,28480.0,29100.0,10132150
2013-11-15,22283.287109375,29240.0,29240.0,28640.0,28680.0,8339250
2013-11-18,22466.18359375,29480.0,29520.0,29300.0,29400.0,6386800
2013-11-19,22694.8125,29780.0,29780.0,29540.0,29660.0,8183550
2013-11-20,22405.2265625,29400.0,29740.0,29280.0,29460.0,8178150
2013-11-21,21947.97265625,28800.0,29440.0,28640.0,29440.0,9019800
2013-11-22,22100.384765625,29000.0,29120.0,28620.0,28820.0,8574600
2013-11-25,22329.009765625,29300.0,29440.0,29020.0,29020.0,6615300
2013-11-26,22542.388671875,29580.0,29580.0,29100.0,29160.0,8586250
2013-11-27,22405.2265625,29400.0,29520.0,29200.0,29340.0,9351700
2013-11-28,22771.021484375,29880.0,29880.0,29580.0,29600.0,10644900
2013-11-29,22771.021484375,29880.0,29980.0,29700.0,29980.0,6752200
2013-12-02,22359.498046875,29340.0,30060.0,29340.0,30000.0,7487800
2013-12-03,22268.044921875,29220.0,29560.0,29140.0,29280.0,7798600
2013-12-04,21826.033203125,28640.0,29060.0,28620.0,29000.0,10844000
2013-12-05,21947.97265625,28800.0,28920.0,28440.0,28660.0,10479650
2013-12-06,21765.0703125,28560.0,29080.0,28560.0,29080.0,9147450
2013-12-09,22161.353515625,29080.0,29080.0,28800.0,28800.0,6996900
2013-12-10,21947.97265625,28800.0,29020.0,28620.0,28820.0,7755600
2013-12-11,21643.140625,28400.0,28880.0,28320.0,28520.0,10629150
2013-12-12,21490.72265625,28200.0,28200.0,27920.0,27920.0,14962050
2013-12-13,21185.884765625,27800.0,28220.0,27800.0,28200.0,10053250
2013-12-16,21338.30078125,28000.0,28080.0,27660.0,27820.0,8954400
2013-12-17,21262.095703125,27900.0,28340.0,27860.0,28340.0,7762400
2013-12-18,21353.54296875,28020.0,28200.0,27880.0,28100.0,10899200
2013-12-19,21749.82421875,28540.0,28680.0,28360.0,28360.0,10552400
2013-12-20,21749.82421875,28540.0,28540.0,28260.0,28260.0,8407400
2013-12-23,21841.279296875,28660.0,28760.0,28580.0,28740.0,10639200
2013-12-24,21566.92578125,28300.0,28640.0,28300.0,28600.0,10980350
2013-12-26,21460.2421875,28160.0,28300.0,28020.0,28160.0,12307800
2013-12-27,21487.943359375,27920.0,28220.0,27900.0,28200.0,10510000
2013-12-30,21118.521484375,27440.0,27940.0,27200.0,27920.0,16908100
2014-01-02,20148.796875,26180.0,27100.0,26040.0,26960.0,31025000
2014-01-03,19948.697265625,25920.0,26220.0,25740.0,26000.0,26496600
2014-01-06,20118.01171875,26140.0,26400.0,25920.0,26060.0,19735800
2014-01-07,20071.8359375,26080.0,26360.0,25900.0,26000.0,19763200
2014-01-08,19871.732421875,25820.0,26080.0,25740.0,26000.0,20474650
2014-01-09,19625.447265625,25500.0,26140.0,25500.0,26140.0,21250950
2014-01-10,19579.2734375,25440.0,25720.0,25440.0,25500.0,18189150
2014-01-13,19933.302734375,25900.0,25940.0,25460.0,25660.0,16449350
2014-01-14,20210.365234375,26260.0,26600.0,25800.0,25940.0,14716650
2014-01-15,19994.873046875,25980.0,26620.0,25960.0,26600.0,11747450
2014-01-16,20025.654296875,26020.0,26200.0,25860.0,26000.0,9752450
2014-01-17,19887.123046875,25840.0,26300.0,25840.0,26020.0,12774250
2014-01-20,20256.541015625,26320.0,26380.0,25920.0,26100.0,8682800
2014-01-21,20379.677734375,26480.0,26540.0,26220.0,26300.0,7562300
2014-01-22,20441.25,26560.0,26560.0,26240.0,26280.0,10826500
2014-01-23,19994.873046875,25980.0,26440.0,25980.0,26320.0,10336950
2014-01-24,20118.01171875,26140.0,26360.0,25820.0,26000.0,14001750
2014-01-27,19887.123046875,25840.0,26080.0,25700.0,25860.0,13346300
2014-01-28,19748.587890625,25660.0,25860.0,25460.0,25460.0,11701350
2014-01-29,19702.4140625,25600.0,25760.0,25540.0,25600.0,19181850
2014-02-03,19579.2734375,25440.0,25760.0,25420.0,25720.0,16259200
2014-02-04,19225.244140625,24980.0,25260.0,24980.0,25260.0,16033000
2014-02-05,19040.53515625,24740.0,25100.0,24680.0,24900.0,14926650
2014-02-06,19379.169921875,25180.0,25340.0,24800.0,24900.0,15197450
2014-02-07,19625.447265625,25500.0,25580.0,25260.0,25500.0,9943600
2014-02-10,19656.23828125,25540.0,25620.0,25240.0,25420.0,7799650
2014-02-11,20179.578125,26220.0,26300.0,25440.0,25620.0,12684000
2014-02-12,20118.01171875,26140.0,26620.0,26100.0,26620.0,10027400
2014-02-13,19979.474609375,25960.0,26400.0,25800.0,26000.0,5838450
2014-02-14,20025.654296875,26020.0,26160.0,25840.0,25920.0,6220750
2014-02-17,19779.376953125,25700.0,26120.0,25600.0,25840.0,9386650
2014-02-18,19933.302734375,25900.0,25980.0,25640.0,25700.0,5910650
2014-02-19,19856.3359375,25800.0,26000.0,25600.0,26000.0,6179750
2014-02-20,19794.767578125,25720.0,25920.0,25620.0,25800.0,9543300
2014-02-21,20472.033203125,26600.0,26660.0,26000.0,26660.0,14346200
2014-02-24,20441.25,26560.0,26900.0,26420.0,26680.0,7425050
2014-02-25,20533.611328125,26680.0,26800.0,26520.0,26640.0,8785300
2014-02-26,20656.74609375,26840.0,26860.0,26500.0,26740.0,12918050
2014-02-27,20641.353515625,26820.0,26840.0,26600.0,26700.0,7891350
2014-02-28,20764.49609375,26980.0,26980.0,26640.0,26740.0,14232350
2014-03-03,20395.072265625,26500.0,26800.0,26420.0,26720.0,12104150
2014-03-04,20241.150390625,26300.0,26580.0,26300.0,26400.0,7900150
2014-03-05,20472.033203125,26600.0,26820.0,26600.0,26700.0,7491500
2014-03-06,20410.470703125,26520.0,26580.0,26200.0,26580.0,8616750
2014-03-07,20610.568359375,26780.0,26780.0,26580.0,26780.0,7548650
2014-03-10,20318.115234375,26400.0,26600.0,26340.0,26400.0,8657600
2014-03-11,20348.90234375,26440.0,26540.0,26180.0,26400.0,9079800
2014-03-12,19917.908203125,25880.0,26400.0,25860.0,26400.0,12579250
2014-03-13,19856.3359375,25800.0,26260.0,25800.0,25880.0,11750200
2014-03-14,19625.447265625,25500.0,25700.0,25400.0,25400.0,10836800
2014-03-17,19486.919921875,25320.0,25520.0,25160.0,25500.0,8820000
2014-03-18,19671.625,25560.0,25660.0,25320.0,25400.0,11045600
2014-03-19,19533.095703125,25380.0,25700.0,25360.0,25600.0,7638550
2014-03-20,19425.345703125,25240.0,25440.0,25240.0,25400.0,5939400
2014-03-21,19594.666015625,25460.0,25460.0,25240.0,25380.0,8321300
2014-03-24,19594.666015625,25460.0,25480.0,25180.0,25200.0,7073900
2014-03-25,19194.462890625,24940.0,25400.0,24820.0,25380.0,13625000
2014-03-26,19779.376953125,25700.0,25800.0,24960.0,25380.0,17444700
2014-03-27,20518.216796875,26660.0,26660.0,25700.0,25800.0,20877850
2014-03-28,20549.00390625,26700.0,26760.0,26400.0,26400.0,10648700
2014-03-31,20672.138671875,26860.0,26900.0,26440.0,26900.0,13259850
2014-04-01,20610.568359375,26780.0,26900.0,26620.0,26900.0,11081000
2014-04-02,20887.638671875,27140.0,27140.0,26860.0,27000.0,13100050
2014-04-03,21395.587890625,27800.0,27900.0,27020.0,27020.0,19098800
2014-04-04,21241.6640625,27600.0,27940.0,27540.0,27540.0,18400350
2014-04-07,21503.33984375,27940.0,27940.0,27480.0,27940.0,10761750
2014-04-08,21457.15234375,27880.0,27980.0,27500.0,27740.0,10608200
2014-04-09,21103.130859375,27420.0,27900.0,27280.0,27880.0,16061600
2014-04-10,21241.6640625,27600.0,27600.0,27200.0,27380.0,9999200
2014-04-11,21010.775390625,27300.0,27360.0,27180.0,27240.0,10659350
2014-04-14,21087.740234375,27400.0,27720.0,27300.0,27300.0,10586000
2014-04-15,21087.740234375,27400.0,27740.0,27380.0,27720.0,10969800
2014-04-16,21241.6640625,27600.0,27840.0,27260.0,27400.0,9308550
2014-04-17,21087.740234375,27400.0,27600.0,27320.0,27520.0,7241650
2014-04-18,21210.876953125,27560.0,27580.0,27400.0,27400.0,9518350
2014-04-21,21241.6640625,27600.0,27720.0,27500.0,27580.0,3299250
2014-04-22,21164.701171875,27500.0,27680.0,27420.0,27480.0,6084300
2014-04-23,21380.1953125,27780.0,27900.0,27640.0,27880.0,9500750
2014-04-24,21657.26171875,28140.0,28180.0,27980.0,28180.0,10546200
2014-04-25,21534.1171875,27980.0,28560.0,27960.0,28400.0,15269800
